district_name,year,crop,season,area,production,yield
Mysore,2021 - 2022,potato,kharif,163.0,680.0,4.17
Mysore,2021 - 2022,potato,rabi,1.0,14.0,14.0
Mysore,2021 - 2022,ragi,kharif,56925.0,89657.0,1.58
Mysore,2021 - 2022,ragi,rabi,35004.0,45925.0,1.31
Mysore,2021 - 2022,rapeseed_mustard,kharif,2.0,0.44,0.22
Mysore,2021 - 2022,rice,kharif,79937.0,251926.0,3.15
Mysore,2021 - 2022,safflower,rabi,3.0,2.0,0.67
Mysore,2021 - 2022,sannhamp,kharif,1124.0,413.0,0.37
Mysore,2021 - 2022,sesamum,kharif,3853.0,2990.0,0.78
Mysore,2021 - 2022,small_millets,kharif,33.0,34.0,1.03
Mysore,2021 - 2022,soyabean,kharif,105.0,120.0,1.14
Mysore,2021 - 2022,sugarcane,whole_year,14719.0,1663192.0,113.0
Mysore,2021 - 2022,sunflower,kharif,2388.0,1784.0,0.75
Mysore,2021 - 2022,sunflower,rabi,1.0,1.0,1.0
Mysore,2021 - 2022,sweetpotato,whole_year,89.0,1804.0,20.27
Mysore,2021 - 2022,tapioca,whole_year,185.0,2315.0,12.51
Mysore,2021 - 2022,tobacco,whole_year,64668.0,51217.0,0.79
Mysore,2021 - 2022,turmeric,whole_year,1548.0,5320.0,3.44
Mysore,2021 - 2022,urad,kharif,8009.0,2355.0,0.29
Mysore,2021 - 2022,urad,rabi,5.0,3.0,0.6
Mysore,2021 - 2022,wheat,rabi,1.0,1.0,1.0
Mysore,2022 - 2023,arecanut,whole_year,5800.0,37698.0,6.5
Mysore,2022 - 2023,arhar_tur,kharif,1799.0,554.0,0.31
Mysore,2022 - 2023,bajra,kharif,8.0,11.0,1.38
Mysore,2022 - 2023,bajra,rabi,1.0,1.0,1.0
Mysore,2022 - 2023,blackpepper,whole_year,129.0,38.8,0.3
Mysore,2022 - 2023,cardamom,whole_year,5.0,1.0,0.2
Mysore,2022 - 2023,cashewnut,whole_year,1.0,6.0,6.0
Mysore,2022 - 2023,castorseed,kharif,84.0,53.0,0.63
Mysore,2022 - 2023,coconut,whole_year,29492.0,223633000.0,7582.84
Mysore,2022 - 2023,cotton,kharif,33357.0,40814.0,1.22
Mysore,2022 - 2023,cotton,rabi,72.0,64.0,0.89
Mysore,2022 - 2023,cowpea,kharif,21184.0,7859.0,0.37
Mysore,2022 - 2023,cowpea,rabi,6255.0,3359.0,0.54
Mysore,2022 - 2023,garlic,whole_year,3.0,18.0,6.0
Mysore,2022 - 2023,ginger,whole_year,7400.0,81399.8,11.0
Mysore,2022 - 2023,gram,rabi,686.0,434.0,0.63
Mysore,2022 - 2023,groundnut,kharif,829.0,842.0,1.02
Mysore,2022 - 2023,horse-gram,kharif,2720.0,1162.0,0.43
Mysore,2022 - 2023,horse-gram,rabi,24726.0,12338.0,0.5
Mysore,2022 - 2023,jowar,kharif,3037.0,1379.0,0.45
Mysore,2022 - 2023,jowar,rabi,472.0,569.0,1.21
Mysore,2022 - 2023,maize,kharif,42807.0,149869.0,3.5
Mysore,2022 - 2023,maize,rabi,6192.0,20674.0,3.34
Mysore,2022 - 2023,moong,kharif,4083.0,1184.0,0.29
Mysore,2022 - 2023,moong,rabi,4.0,1.0,0.25
Mysore,2022 - 2023,nigerseed,kharif,8.0,2.0,0.25
Mysore,2022 - 2023,onion,kharif,25.0,166.0,6.64
Mysore,2022 - 2023,onion,rabi,53.0,701.0,13.23
Mysore,2022 - 2023,other_kharif_pulses,kharif,7313.0,3715.0,0.51
Mysore,2022 - 2023,other_rabi_pulses,rabi,6946.0,4821.0,0.69
Mysore,2022 - 2023,potato,kharif,40.0,151.0,3.78
Mysore,2022 - 2023,potato,rabi,99.0,1764.0,17.82
Mysore,2022 - 2023,ragi,kharif,59779.0,98874.0,1.65
Mysore,2022 - 2023,ragi,rabi,41595.0,58691.0,1.41
Mysore,2022 - 2023,rice,kharif,84130.0,258745.0,3.08
Mysore,2022 - 2023,sannhamp,kharif,1219.0,495.0,0.41
Mysore,2022 - 2023,sesamum,kharif,2725.0,1521.0,0.56
Mysore,2022 - 2023,small_millets,kharif,38.0,10.0,0.26
Mysore,2022 - 2023,soyabean,kharif,95.0,113.0,1.19
Mysore,2022 - 2023,sugarcane,whole_year,13968.0,1690121.0,121.0
Mysore,2022 - 2023,sunflower,kharif,2360.0,1298.0,0.55
Mysore,2022 - 2023,sweetpotato,whole_year,142.0,1705.0,12.01
Mysore,2022 - 2023,tapioca,whole_year,194.0,2014.0,10.38
Mysore,2022 - 2023,tobacco,whole_year,63826.0,48380.0,0.76
Mysore,2022 - 2023,turmeric,whole_year,1924.0,5919.0,3.08
Mysore,2022 - 2023,urad,kharif,8378.0,2212.0,0.26
Mysore,2022 - 2023,urad,rabi,3.0,2.0,0.67
Mysore,2022 - 2023,wheat,rabi,1.0,1.0,1.0
Raichur,2011 - 2012,arhar_tur,kharif,42859.0,11808.0,0.28
Raichur,2011 - 2012,bajra,kharif,45346.0,40543.0,0.89
Raichur,2011 - 2012,banana,whole_year,71.0,1774.0,24.99
Raichur,2011 - 2012,castorseed,kharif,890.0,194.0,0.22
Raichur,2011 - 2012,coconut,whole_year,27.0,268000.0,9925.93
Raichur,2011 - 2012,cotton,kharif,38467.0,69268.0,1.8
Raichur,2011 - 2012,cowpea,kharif,181.0,96.0,0.53
Raichur,2011 - 2012,cowpea,rabi,80.0,28.0,0.35
Raichur,2011 - 2012,drychillies,kharif,3437.0,3595.0,1.05
Raichur,2011 - 2012,drychillies,rabi,46.0,108.0,2.35
Raichur,2011 - 2012,gram,rabi,69776.0,26348.0,0.38
Raichur,2011 - 2012,groundnut,kharif,9933.0,5472.0,0.55
Raichur,2011 - 2012,groundnut,rabi,28115.0,21661.0,0.77
Raichur,2011 - 2012,horse-gram,kharif,100.0,31.0,0.31
Raichur,2011 - 2012,horse-gram,rabi,342.0,74.0,0.22
Raichur,2011 - 2012,jowar,kharif,339.0,425.0,1.25
Raichur,2011 - 2012,jowar,rabi,84790.0,61297.0,0.72
Raichur,2011 - 2012,linseed,rabi,299.0,164.0,0.55
Raichur,2011 - 2012,maize,kharif,329.0,1074.0,3.26
Raichur,2011 - 2012,maize,rabi,199.0,642.0,3.23
Raichur,2011 - 2012,moong,kharif,2717.0,485.0,0.18
Raichur,2011 - 2012,nigerseed,kharif,44.0,12.0,0.27
Raichur,2011 - 2012,onion,kharif,826.0,8317.0,10.07
Raichur,2011 - 2012,onion,rabi,390.0,3104.0,7.96
Raichur,2011 - 2012,other_kharif_pulses,kharif,50.0,25.0,0.5
Raichur,2011 - 2012,rice,kharif,105525.0,346950.0,3.29
Raichur,2011 - 2012,safflower,rabi,2874.0,1911.0,0.66
Raichur,2011 - 2012,sesamum,kharif,5327.0,850.0,0.16
Raichur,2011 - 2012,small_millets,kharif,30.0,9.0,0.3
Raichur,2011 - 2012,sunflower,kharif,34946.0,12848.0,0.37
Raichur,2011 - 2012,sunflower,rabi,18367.0,4563.0,0.25
Raichur,2011 - 2012,turmeric,whole_year,56.0,281.0,5.02
Raichur,2011 - 2012,urad,kharif,20.0,7.0,0.35
Raichur,2011 - 2012,urad,rabi,28.0,14.0,0.5
Raichur,2011 - 2012,wheat,rabi,2307.0,1294.0,0.56
Raichur,2012 - 2013,arhar_tur,kharif,31072.0,12103.0,0.39
Raichur,2012 - 2013,bajra,kharif,52357.0,51281.0,0.98
Raichur,2012 - 2013,castorseed,kharif,707.0,185.0,0.26
Raichur,2012 - 2013,coconut,whole_year,36.0,354000.0,9833.33
Raichur,2012 - 2013,cotton,kharif,53170.0,174109.0,3.27
Raichur,2012 - 2013,cotton,rabi,190.0,235.0,1.24
Raichur,2012 - 2013,cowpea,kharif,62.0,17.0,0.27
Raichur,2012 - 2013,drychillies,kharif,4363.0,4895.0,1.12
Raichur,2012 - 2013,drychillies,rabi,52.0,142.0,2.73
Raichur,2012 - 2013,gram,rabi,109636.0,103113.0,0.94
Raichur,2012 - 2013,groundnut,kharif,5363.0,3831.0,0.71
Raichur,2012 - 2013,horse-gram,kharif,69.0,28.0,0.41
Raichur,2012 - 2013,horse-gram,rabi,664.0,144.0,0.22
Raichur,2012 - 2013,jowar,kharif,81.0,115.0,1.42
Raichur,2012 - 2013,jowar,rabi,108723.0,141813.0,1.3
Raichur,2012 - 2013,linseed,rabi,38.0,15.0,0.39
Raichur,2012 - 2013,maize,kharif,141.0,311.0,2.21
Raichur,2012 - 2013,maize,rabi,338.0,1023.0,3.03
Raichur,2012 - 2013,moong,kharif,530.0,62.0,0.12
Raichur,2012 - 2013,onion,kharif,1147.0,9869.0,8.6
Raichur,2012 - 2013,onion,rabi,124.0,812.0,6.55
Raichur,2012 - 2013,other_kharif_pulses,kharif,35.0,9.0,0.26
Raichur,2012 - 2013,rice,kharif,113989.0,354865.0,3.11
Raichur,2012 - 2013,safflower,rabi,1350.0,596.0,0.44
Raichur,2012 - 2013,sesamum,kharif,968.0,220.0,0.23
Raichur,2012 - 2013,sugarcane,whole_year,382.0,31935.0,83.6
Raichur,2012 - 2013,sunflower,kharif,25208.0,13698.0,0.54
Raichur,2012 - 2013,sunflower,rabi,40399.0,20418.0,0.51
Raichur,2012 - 2013,turmeric,whole_year,16.0,133.0,8.31
Raichur,2012 - 2013,wheat,rabi,2332.0,1172.0,0.5
Raichur,2013 - 2014,arhar_tur,kharif,38322.0,16965.0,0.44
Raichur,2013 - 2014,bajra,kharif,50996.0,56876.0,1.12
Raichur,2013 - 2014,castorseed,kharif,1011.0,284.0,0.28
Raichur,2013 - 2014,coconut,whole_year,63.0,500000.0,7936.51
Raichur,2013 - 2014,cotton,kharif,55755.0,165126.0,2.96
Raichur,2013 - 2014,cowpea,kharif,196.0,73.0,0.37
Raichur,2013 - 2014,drychillies,kharif,3757.0,4676.0,1.24
Raichur,2013 - 2014,drychillies,rabi,45.0,85.0,1.89
Raichur,2013 - 2014,gram,rabi,127854.0,127170.0,0.99
Raichur,2013 - 2014,groundnut,kharif,4165.0,2888.0,0.69
Raichur,2013 - 2014,horse-gram,kharif,60.0,34.0,0.57
Raichur,2013 - 2014,horse-gram,rabi,412.0,194.0,0.47
Raichur,2013 - 2014,jowar,kharif,469.0,450.0,0.96
Raichur,2013 - 2014,jowar,rabi,95243.0,133821.0,1.41
Raichur,2013 - 2014,linseed,rabi,48.0,21.0,0.44
Raichur,2013 - 2014,maize,kharif,227.0,870.0,3.83
Raichur,2013 - 2014,maize,rabi,103.0,315.0,3.06
Raichur,2013 - 2014,moong,kharif,2419.0,761.0,0.31
Raichur,2013 - 2014,onion,kharif,837.0,6572.0,7.85
Raichur,2013 - 2014,onion,rabi,140.0,984.0,7.03
Raichur,2013 - 2014,rice,kharif,107557.0,347511.0,3.23
Raichur,2013 - 2014,safflower,rabi,781.0,683.0,0.87
Raichur,2013 - 2014,sesamum,kharif,2309.0,704.0,0.3
Raichur,2013 - 2014,sugarcane,whole_year,345.0,30808.0,89.3
Raichur,2013 - 2014,sunflower,kharif,33642.0,18920.0,0.56
Raichur,2013 - 2014,sunflower,rabi,29139.0,16997.0,0.58
Raichur,2013 - 2014,turmeric,whole_year,50.0,238.0,4.76
Raichur,2013 - 2014,wheat,rabi,1054.0,1047.0,0.99
Raichur,2014 - 2015,arhar_tur,kharif,37594.0,24929.0,0.66
Raichur,2014 - 2015,bajra,kharif,46275.0,33806.0,0.73
Raichur,2014 - 2015,castorseed,kharif,1341.0,285.0,0.21
Raichur,2014 - 2015,coconut,whole_year,80.0,714000.0,8925.0
Raichur,2014 - 2015,cotton,kharif,104970.0,302671.0,2.88
Raichur,2014 - 2015,cowpea,kharif,172.0,75.0,0.44
Raichur,2014 - 2015,drychillies,kharif,3763.0,7990.0,2.12
Raichur,2014 - 2015,drychillies,rabi,76.0,143.0,1.88
Raichur,2014 - 2015,gram,rabi,60078.0,57474.0,0.96
Raichur,2014 - 2015,groundnut,kharif,2847.0,1571.0,0.55
Raichur,2014 - 2015,horse-gram,kharif,30.0,10.0,0.33
Raichur,2014 - 2015,horse-gram,rabi,502.0,215.0,0.43
Raichur,2014 - 2015,jowar,rabi,76744.0,107465.0,1.4
Raichur,2014 - 2015,linseed,rabi,57.0,44.0,0.77
Raichur,2014 - 2015,maize,kharif,198.0,293.0,1.48
Raichur,2014 - 2015,maize,rabi,118.0,399.0,3.38
Raichur,2014 - 2015,moong,kharif,266.0,10.0,0.04
Raichur,2014 - 2015,onion,kharif,1173.0,7150.0,6.1
Raichur,2014 - 2015,onion,rabi,137.0,908.0,6.63
Raichur,2014 - 2015,rice,kharif,97935.0,320982.0,3.28
Raichur,2014 - 2015,safflower,rabi,1163.0,979.0,0.84
Raichur,2014 - 2015,sesamum,kharif,1431.0,173.0,0.12
Raichur,2014 - 2015,sugarcane,whole_year,295.0,26904.0,91.2
Raichur,2014 - 2015,sunflower,kharif,13318.0,6048.0,0.45
Raichur,2014 - 2015,sunflower,rabi,16293.0,8157.0,0.5
Raichur,2014 - 2015,turmeric,whole_year,35.0,210.0,6.0
Raichur,2014 - 2015,wheat,rabi,656.0,589.0,0.9
Raichur,2015 - 2016,arhar_tur,kharif,33623.0,14246.0,0.42
Raichur,2015 - 2016,bajra,kharif,35812.0,27149.0,0.76
Raichur,2015 - 2016,castorseed,kharif,920.0,214.0,0.23
Raichur,2015 - 2016,coconut,whole_year,3166.0,26476000.0,8362.6
Raichur,2015 - 2016,cotton,kharif,45159.0,124408.0,2.75
Raichur,2015 - 2016,cotton,rabi,250.0,299.0,1.2
Raichur,2015 - 2016,cowpea,kharif,31.0,13.0,0.42
Raichur,2015 - 2016,drychillies,kharif,3926.0,8302.0,2.11
Raichur,2015 - 2016,drychillies,rabi,280.0,566.0,2.02
Raichur,2015 - 2016,gram,rabi,155722.0,99117.0,0.64
Raichur,2015 - 2016,groundnut,kharif,452.0,431.0,0.95
Raichur,2015 - 2016,horse-gram,kharif,29.0,9.0,0.31
Raichur,2015 - 2016,horse-gram,rabi,256.0,41.0,0.16
Raichur,2015 - 2016,jowar,rabi,91397.0,90474.0,0.99
Raichur,2015 - 2016,maize,kharif,135.0,171.0,1.27
Raichur,2015 - 2016,maize,rabi,2295.0,5704.0,2.49
Raichur,2015 - 2016,moong,kharif,178.0,21.0,0.12
Raichur,2015 - 2016,onion,kharif,978.0,5779.0,5.91
Raichur,2015 - 2016,onion,rabi,128.0,724.0,5.66
Raichur,2015 - 2016,rice,kharif,104129.0,328423.0,3.15
Raichur,2015 - 2016,safflower,rabi,584.0,232.0,0.4
Raichur,2015 - 2016,sesamum,kharif,909.0,32.0,0.04
Raichur,2015 - 2016,sunflower,kharif,12454.0,4934.0,0.4
Raichur,2015 - 2016,sunflower,rabi,17221.0,4973.0,0.29
Raichur,2015 - 2016,wheat,rabi,416.0,165.0,0.4
Raichur,2016 - 2017,arhar_tur,kharif,89220.0,70265.0,0.79
Raichur,2016 - 2017,bajra,kharif,51248.0,74051.0,1.44
Raichur,2016 - 2017,castorseed,kharif,1229.0,434.0,0.35
Raichur,2016 - 2017,cotton,kharif,47054.0,175117.0,3.72
Raichur,2016 - 2017,cowpea,kharif,5.0,4.0,0.8
Raichur,2016 - 2017,drychillies,kharif,1969.0,3966.0,2.01
Raichur,2016 - 2017,drychillies,rabi,165.0,353.0,2.14
Raichur,2016 - 2017,gram,rabi,111990.0,74048.0,0.66
Raichur,2016 - 2017,groundnut,kharif,5457.0,6470.0,1.19
Raichur,2016 - 2017,horse-gram,kharif,23.0,14.0,0.61
Raichur,2016 - 2017,horse-gram,rabi,19.0,6.0,0.32
Raichur,2016 - 2017,jowar,kharif,125.0,145.0,1.16
Raichur,2016 - 2017,jowar,rabi,70803.0,56030.0,0.79
Raichur,2016 - 2017,maize,kharif,350.0,1792.0,5.12
Raichur,2016 - 2017,maize,rabi,589.0,1911.0,3.24
Raichur,2016 - 2017,moong,kharif,7441.0,2679.0,0.36
Raichur,2016 - 2017,onion,kharif,1414.0,8840.0,6.25
Raichur,2016 - 2017,onion,rabi,212.0,3036.0,14.32
Raichur,2016 - 2017,rice,kharif,109850.0,441954.0,4.02
Raichur,2016 - 2017,safflower,rabi,409.0,81.0,0.2
Raichur,2016 - 2017,sesamum,kharif,3175.0,860.0,0.27
Raichur,2016 - 2017,sunflower,kharif,17170.0,14958.0,0.87
Raichur,2016 - 2017,sunflower,rabi,9715.0,1883.0,0.19
Raichur,2016 - 2017,wheat,rabi,369.0,348.0,0.94
Raichur,2017 - 2018,arhar_tur,kharif,38188.0,27100.0,0.71
Raichur,2017 - 2018,bajra,kharif,39708.0,52963.0,1.33
Raichur,2017 - 2018,coconut,whole_year,80.0,633000.0,7912.5
Raichur,2017 - 2018,cotton,kharif,85850.0,218757.0,2.55
Raichur,2017 - 2018,drychillies,kharif,1714.0,3224.0,1.88
Raichur,2017 - 2018,gram,rabi,116784.0,117047.0,1.0
Raichur,2017 - 2018,groundnut,kharif,343.0,422.0,1.23
Raichur,2017 - 2018,horse-gram,rabi,98.0,48.0,0.49
Raichur,2017 - 2018,jowar,rabi,67018.0,101931.0,1.52
Raichur,2017 - 2018,maize,kharif,1540.0,5511.0,3.58
Raichur,2017 - 2018,maize,rabi,11.0,64.0,5.82
Raichur,2017 - 2018,moong,kharif,540.0,176.0,0.33
Raichur,2017 - 2018,onion,kharif,90.0,1080.0,12.0
Raichur,2017 - 2018,rice,kharif,90242.0,260533.0,2.89
Raichur,2017 - 2018,safflower,rabi,1263.0,703.0,0.56
Raichur,2017 - 2018,sesamum,kharif,713.0,240.0,0.34
Raichur,2017 - 2018,sunflower,kharif,12030.0,10423.0,0.87
Raichur,2017 - 2018,sunflower,rabi,4757.0,1830.0,0.38
Raichur,2017 - 2018,wheat,rabi,391.0,315.0,0.81
Raichur,2018 - 2019,arhar_tur,kharif,102883.0,36261.0,0.35
Raichur,2018 - 2019,bajra,kharif,46878.0,43198.0,0.92
Raichur,2018 - 2019,castorseed,kharif,212.0,121.0,0.57
Raichur,2018 - 2019,coconut,whole_year,29.0,205000.0,7068.97
Raichur,2018 - 2019,coriander,whole_year,28.0,25.0,0.89
Raichur,2018 - 2019,cotton,kharif,123580.0,218909.0,1.77
Raichur,2018 - 2019,cowpea,kharif,83.0,31.0,0.37
Raichur,2018 - 2019,drychillies,kharif,7423.0,9210.0,1.24
Raichur,2018 - 2019,garlic,whole_year,2.0,13.0,6.5
Raichur,2018 - 2019,ginger,whole_year,2.0,30.8,15.4
Raichur,2018 - 2019,gram,rabi,177001.0,94165.0,0.53
Raichur,2018 - 2019,groundnut,kharif,1522.0,1304.0,0.86
Raichur,2018 - 2019,horse-gram,kharif,158.0,66.0,0.42
Raichur,2018 - 2019,horse-gram,rabi,38.0,16.0,0.42
Raichur,2018 - 2019,jowar,kharif,5113.0,7014.0,1.37
Raichur,2018 - 2019,jowar,rabi,122630.0,170321.0,1.39
Raichur,2018 - 2019,maize,kharif,4077.0,30974.0,7.6
Raichur,2018 - 2019,maize,rabi,522.0,2080.0,3.98
Raichur,2018 - 2019,mesta,whole_year,1.0,1.0,1.0
Raichur,2018 - 2019,moong,kharif,1355.0,312.0,0.23
Raichur,2018 - 2019,nigerseed,kharif,22.0,4.0,0.18
Raichur,2018 - 2019,onion,kharif,2374.0,21272.0,8.96
Raichur,2018 - 2019,onion,rabi,616.0,8167.0,13.26
Raichur,2018 - 2019,other_kharif_pulses,kharif,94.0,75.0,0.8
Raichur,2018 - 2019,potato,kharif,43.0,340.0,7.91
Raichur,2018 - 2019,ragi,kharif,84.0,101.0,1.2
Raichur,2018 - 2019,rapeseed_mustard,kharif,655.0,130.0,0.2
Raichur,2018 - 2019,rice,kharif,162181.0,434791.0,2.68
Raichur,2018 - 2019,safflower,rabi,265.0,57.0,0.22
Raichur,2018 - 2019,sesamum,kharif,632.0,235.0,0.37
Raichur,2018 - 2019,small_millets,kharif,94.0,41.0,0.44
Raichur,2018 - 2019,soyabean,kharif,9.0,9.0,1.0
Raichur,2018 - 2019,sugarcane,whole_year,558.0,47709.0,85.5
Raichur,2018 - 2019,sunflower,kharif,3600.0,2695.0,0.75
Raichur,2018 - 2019,sunflower,rabi,365.0,144.0,0.39
Raichur,2018 - 2019,sweetpotato,whole_year,8.0,116.0,14.5
Raichur,2018 - 2019,tobacco,whole_year,41.0,34.0,0.83
Raichur,2018 - 2019,turmeric,whole_year,14.0,81.0,5.79
Raichur,2018 - 2019,wheat,rabi,25.0,24.0,0.96
Raichur,2019 - 2020,arhar_tur,kharif,144487.0,77965.0,0.54
Raichur,2019 - 2020,bajra,kharif,54728.0,62286.0,1.14
Raichur,2019 - 2020,castorseed,kharif,664.0,612.0,0.92
Raichur,2019 - 2020,coconut,whole_year,15.0,124000.0,8266.67
Raichur,2019 - 2020,cotton,kharif,149434.0,362406.0,2.43
Raichur,2019 - 2020,cotton,rabi,1716.0,1237.0,0.72
Raichur,2019 - 2020,cowpea,kharif,22.0,6.0,0.27
Raichur,2019 - 2020,cowpea,rabi,163.0,80.0,0.49
Raichur,2019 - 2020,drychillies,kharif,5214.0,9094.0,1.74
Raichur,2019 - 2020,garlic,whole_year,4.0,20.0,5.0
Raichur,2019 - 2020,ginger,whole_year,6.0,62.8,10.47
Raichur,2019 - 2020,gram,rabi,106716.0,113951.0,1.07
Raichur,2019 - 2020,groundnut,kharif,466.0,532.0,1.14
Raichur,2019 - 2020,horse-gram,kharif,157.0,144.0,0.92
Raichur,2019 - 2020,horse-gram,rabi,20.0,11.0,0.55
Raichur,2019 - 2020,jowar,kharif,6131.0,8079.0,1.32
Raichur,2019 - 2020,jowar,rabi,62759.0,122581.0,1.95
Raichur,2019 - 2020,linseed,rabi,5.0,2.0,0.4
Raichur,2019 - 2020,maize,kharif,691.0,3860.0,5.59
Raichur,2019 - 2020,maize,rabi,905.0,3877.0,4.28
Raichur,2019 - 2020,moong,kharif,275.0,105.0,0.38
Raichur,2019 - 2020,moong,rabi,85.0,21.0,0.25
Raichur,2019 - 2020,onion,kharif,1486.0,15509.0,10.44
Raichur,2019 - 2020,onion,rabi,583.0,8134.0,13.95
Raichur,2019 - 2020,other_kharif_pulses,kharif,84.0,62.0,0.74
Raichur,2019 - 2020,other_rabi_pulses,rabi,57.0,24.0,0.42
Raichur,2019 - 2020,potato,kharif,19.0,133.0,7.0
Raichur,2019 - 2020,potato,rabi,27.0,418.0,15.48
Raichur,2019 - 2020,ragi,kharif,77.0,134.0,1.74
Raichur,2019 - 2020,ragi,rabi,59.0,84.0,1.42
Raichur,2019 - 2020,rapeseed_mustard,kharif,9.0,2.0,0.22
Raichur,2019 - 2020,rice,kharif,143692.0,510947.0,3.56
Raichur,2019 - 2020,safflower,rabi,545.0,408.0,0.75
Raichur,2019 - 2020,sannhamp,whole_year,13.0,8.0,0.62
Raichur,2019 - 2020,sesamum,kharif,829.0,404.0,0.49
Raichur,2019 - 2020,small_millets,kharif,1510.0,569.0,0.38
Raichur,2019 - 2020,soyabean,kharif,17.0,19.0,1.12
Raichur,2019 - 2020,sugarcane,whole_year,297.0,24947.0,84.0
Raichur,2019 - 2020,sunflower,kharif,2571.0,1722.0,0.67
Raichur,2019 - 2020,sunflower,rabi,57.0,30.0,0.53
Raichur,2019 - 2020,tobacco,whole_year,83.0,72.0,0.87
Raichur,2019 - 2020,turmeric,whole_year,23.0,147.0,6.39
Raichur,2019 - 2020,urad,kharif,12.0,6.0,0.5
Raichur,2019 - 2020,wheat,rabi,132.0,126.0,0.95
Raichur,2020 - 2021,arhar_tur,kharif,153093.0,108390.0,0.71
Raichur,2020 - 2021,bajra,kharif,33703.0,53824.0,1.6
Raichur,2020 - 2021,bajra,rabi,1813.0,2375.0,1.31
Raichur,2020 - 2021,blackpepper,whole_year,125.0,58.9,0.47
Raichur,2020 - 2021,cashewnut,whole_year,2.0,3.0,1.5
Raichur,2020 - 2021,castorseed,kharif,499.0,447.0,0.9
Raichur,2020 - 2021,coconut,whole_year,54.0,430.0,7.96
Raichur,2020 - 2021,cotton,kharif,169434.0,528235.0,3.12
Raichur,2020 - 2021,cotton,rabi,1250.0,743.0,0.59
Raichur,2020 - 2021,cowpea,kharif,30.0,10.0,0.33
Raichur,2020 - 2021,cowpea,rabi,223.0,155.0,0.7
Raichur,2020 - 2021,drychillies,kharif,1159.0,1991.0,1.72
Raichur,2020 - 2021,garlic,whole_year,12.0,63.0,5.25
Raichur,2020 - 2021,ginger,whole_year,3.0,35.1,11.7
Raichur,2020 - 2021,gram,rabi,35106.0,22959.0,0.65
Raichur,2020 - 2021,groundnut,kharif,573.0,774.0,1.35
Raichur,2020 - 2021,horse-gram,kharif,124.0,83.0,0.67
Raichur,2020 - 2021,horse-gram,rabi,121.0,38.0,0.31
Raichur,2020 - 2021,jowar,kharif,3145.0,6309.0,2.01
Raichur,2020 - 2021,jowar,rabi,48066.0,61188.0,1.27
Raichur,2020 - 2021,linseed,rabi,2.0,1.0,0.5
Raichur,2020 - 2021,maize,kharif,735.0,4110.0,5.59
Raichur,2020 - 2021,maize,rabi,839.0,3210.0,3.83
Raichur,2020 - 2021,moong,kharif,563.0,234.0,0.42
Raichur,2020 - 2021,moong,rabi,163.0,49.0,0.3
Raichur,2020 - 2021,nigerseed,kharif,12.0,3.0,0.25
Raichur,2020 - 2021,onion,kharif,2320.0,17073.0,7.36
Raichur,2020 - 2021,onion,rabi,644.0,8049.0,12.5
Raichur,2020 - 2021,other_cereals,kharif,74.0,28.0,0.38
Raichur,2020 - 2021,other_cereals,rabi,43.0,16.0,0.37
Raichur,2020 - 2021,other_kharif_pulses,kharif,6.0,5.0,0.83
Raichur,2020 - 2021,other_rabi_pulses,rabi,8.0,6.0,0.75
Raichur,2020 - 2021,potato,kharif,40.0,272.0,6.8
Raichur,2020 - 2021,potato,rabi,16.0,301.0,18.81
Raichur,2020 - 2021,ragi,kharif,57.0,100.0,1.75
Raichur,2020 - 2021,ragi,rabi,37.0,57.0,1.54
Raichur,2020 - 2021,rapeseed_mustard,kharif,85.0,18.0,0.21
Raichur,2020 - 2021,rice,kharif,187324.0,723258.0,3.86
Raichur,2020 - 2021,safflower,rabi,318.0,211.0,0.66
Raichur,2020 - 2021,sannhamp,kharif,5.0,1.0,0.2
Raichur,2020 - 2021,sesamum,kharif,1872.0,1644.0,0.88
Raichur,2020 - 2021,small_millets,kharif,885.0,486.0,0.55
Raichur,2020 - 2021,soyabean,kharif,13.0,16.0,1.23
Raichur,2020 - 2021,sugarcane,whole_year,331.0,31776.0,96.0
Raichur,2020 - 2021,sunflower,kharif,7377.0,6897.0,0.93
Raichur,2020 - 2021,sunflower,rabi,242.0,67.0,0.28
Raichur,2020 - 2021,sweetpotato,whole_year,1.0,20.0,20.0
Raichur,2020 - 2021,tapioca,whole_year,2.0,26.0,13.0
Raichur,2020 - 2021,tobacco,whole_year,151.0,125.0,0.83
Raichur,2020 - 2021,turmeric,whole_year,46.0,293.0,6.37
Raichur,2020 - 2021,urad,kharif,8.0,5.0,0.63
Raichur,2020 - 2021,urad,rabi,30.0,16.0,0.53
Raichur,2020 - 2021,wheat,rabi,139.0,87.0,0.63
Raichur,2021 - 2022,arhar_tur,kharif,150963.0,79407.0,0.53
Raichur,2021 - 2022,bajra,kharif,24272.0,26359.0,1.09
Raichur,2021 - 2022,bajra,rabi,1755.0,2299.0,1.31
Raichur,2021 - 2022,blackpepper,whole_year,80.0,44.0,0.55
Raichur,2021 - 2022,cashewnut,whole_year,1.0,1.0,1.0
Raichur,2021 - 2022,castorseed,kharif,153.0,140.0,0.92
Raichur,2021 - 2022,coconut,whole_year,41.0,356000.0,8682.93
Raichur,2021 - 2022,cotton,kharif,169518.0,427785.0,2.52
Raichur,2021 - 2022,cotton,rabi,646.0,517.0,0.8
Raichur,2021 - 2022,cowpea,kharif,18.0,6.0,0.33
